DOC_ID,material,brand,style,non material rows,item,description,spec,width:,weight:,position,color_way,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,supplier,ref,qty,price/unit,unit
5843,"Jetex, JT0279, W/R, PU dot lam. 10K/10K', 'Jetex, JT0279, W/R, PU dot lam. 10K/10K', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Jetex, JIK-3304, CD yarn, wicking, lycra', 'Local mesh lining, Powernet Small hole mesh', 'Local plain brushed terinda', 'Local plain brushed terinda', 'Huamao, 210T plain nylon', 'Lainfu, UFOS1658, Teddy lining', 'Generic wedding', 'Generic wedding', 'Non-woven, thin', 'NOn-woven, thick', 'Sealon, 3090L, 0.22mm, heat adhesive', 'Bemis, 3405-6mil, heat adhesive', 'Bemis, 3405-3mil,heat adhesive', 'Newview, Elastic edge band with stripes, 20mm', 'Newview, Brake elastic band with stripes, 30mm', 'Velcro, female/loop, 35mm', 'Velcro, male/hook, 30mm', 'Velcro, female/loop, 15mm', 'Velcro, male/hook, 12,5mm', 'YKK, no.5, vislon, O/E, 1WS', 'YKK, DALH, slider', 'YKK, no.5, vislon, C/E, 1WS', 'YKK, DALH, slider', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'Dragon Times, Halti rubber badge Skiwear DL-1922', 'Dragon Times, Halti snap button, metallic, 16mm', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Snap button with engraved Halti logo, C+D parts', 'Woven spare button bag', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 2mm plain elastic cord', 'KAM, Kifco dull surface, 22mm, K001B', 'KAM, Kifco dull surface, 22mm, K187', 'KAM,Kifco fixed dull surface, 27mm, K238', 'KAM, Pearl 7mm, A334', 'Woven Band, 5mm, Flat, PES', 'Woven Band, 8mm, Flat, PES', 'Nunglai, X66 Metallic oval eyelet', 'KAM, NA348, Halti logo cord end 20', 'Delko, Halti goggle wipe cloth', 'Loop', 'Dragon Times, Halti Leaf rivet, metallic, 4*8mm', 'Woven Band, 10mm, Flat, PES', 'Size label, Halti men (jackets, t-shirts, shirts)', 'Satin care label', 'Nilorn, 182B, woven Finnish flag label, Damask 64 picks/cm Double weaving', 'Kingmai, TPU label, KMLN-185, DX TPU label, 90*78mm', 'Dragon Times, Halti seam label, 34*20mm', 'Embroidery', 'Print', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 209B, DrymaxX hang tag, big 60*300mm,', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Sewing thread', 'Top stitching thread', 'Top stitching thread, extra heave & thick', 'Bemis, ST-604, stretchable seam tape'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,"Jetex, JT0279, W/R, PU dot lam. 10K/10K', 'Maxland, 57073NSD, DWR, 10K/10K non swelling lamination', 'Jetex, JT0279, W/R, PU dot lam. 10K/10K', 'Jetex, JT0279, W/R, PU dot lam. 10K/10K', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Local mesh lining, Powermet Small hole mesh', 'Burltex, K331A-130-W, polyshine mesh, wicking(wadding needs trim with this lining)', 'Local plain brushed terinda', 'Local plain brushed terinda', 'Generic wadding', 'Generic wadding', 'Non-woven, thin', 'Non-woven, thick', 'Sealon, 3090L, 0.22mm, heat adhesive', 'Bemis, 3405-6mil, heat adhesive', 'Bemis, 3405-3mil,heat adhesive', 'Newview, Elastic edge band with stripes, 20mm', 'Newview, Elastic edge band with stripes, 30mm', 'Velcro, female/loop, 20mm', 'Velcro, male/hook, 15mm', 'YKK, no.5, reverse coil, O/E, 1WS', 'YKK, 05 HAL17. Asymmetric puller 26, 5*11 (reverse coil, auto lock)', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Snap button with engraved Halti logo, C+D parts', 'Woven spare button bag', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 2mm plain elastic cord', 'KAM, Kifco dull surface, 22mm, K001B', 'KAM, Kifco fixed dull surface, 27mm, K238', 'KAM, Pearl 7mm, A334', 'Woven Band, 8mm, Flat, PES', 'Nunglai, X66 Metallic oval eyelet', 'KAM, NA348, Halti logo cord end 20', 'Delko, Halti goggle wipe cloth', 'Loop', 'Dragon Times, Halti Leaf rivet, covered with rubber, 4*8mm', 'Dragon Times, Halti Leaf rivet, covered with rubber, 4*8mm', 'Dragon Times, Halti Leaf rivet, covered with rubber, 4*8mm', 'Dragon Times, Halti Leaf rivet, covered with rubber, 4*8mm', 'Dragon Times, Leaf seam label, 12*21mm', 'Size label, Halti women (jackets, t-shirts, shirts)', 'Satin care label', 'Nilorn, 128B, woven Finnish flag label, Damask 64 picks/cm Double weaving', 'Kingmai, TPU label, KMLN-185, DX TPU label, 90*78mm', 'Print', 'Print', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 209B, DrymaxX hang tag, big 60*300mm,', 'Nilorn, 206B, Active Dry hang tag', 'Sewing thread', 'Top stitching thread', 'Bemis, ST-604, stretchable seam tape'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,"Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Burltex, 3619-110, 100% polyester micro brushed tricot', 'Generic wadding', 'Non-woven, thin', 'Non-woven, thick', 'Bemis, 3405-6mil, heat adhesive', 'Velcro, female/loop, 40mm', 'Velcro, male/hook, 30mm', 'YKK, no.5, coil, C/E, 1WS', 'YKK, DALH, slider', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, 05 HAL17, Asymmetric puller 26,5*11 (reverse coil, auto lock) C/E', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Leaf seam label, 12*21mm', 'Dragon Times, Halti seam label, 34*20mm', 'Woven spare button bag', 'Woven Band, 8mm, Flat, PES', 'Size label, Halti women (pants, capri, shorts)', 'Satin care label', 'Nilorn, 182B, woven Finnish flag label, Damask 64 picks/cm Double weaving', 'Kingmai, TPU label, KMLN-185, DX TPU label, 90*78mm', 'Print', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 209B, DrymaxX hang tag, big 60*300mm,', 'Nilorn, 206B, Active Dry hang tag', 'Sewing thread', 'Bemis, ST-604, stretchable seam tape'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,"Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Burltex, 3619-110, 100% polyester micro brushed tricot', 'Jetex, JIK-3304, CD yarn, wicking, lycra', 'Local mesh lining, Powernet Small hole mesh', 'Local plain brushed terinda', 'Generic wadding', 'Generic wadding', 'Non-woven, thin', 'Non-woven, thick', 'Sealon. 3090L, 0.22mm, heat adhesive', 'Bemis, 3405-6mil, heat adhesive', 'Bemis, 3405-3mil,heat adhesive', 'Newview, Elastic edge band with stripes, 20mm', 'Newview, Brake elastic band with stripes, 30mm', 'Velcro, female/loop, 35mm', 'Velcro, male/hook, 25mm', 'Velcro, male+female, 15mm', 'YKK, no.5, vislon, O/E, 1WS', 'YKK, 05 HAL17, Asymmetric puller 26,5*11 (vislon, semi auto lock) O/E', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'Baby ring snap button, local', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Snap button with engraved Halti logo, C+D parts', 'Woven spare button bag', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 2mm plain elastic cord', 'KAM, Kifco dull surface, 22mm, K001B', 'KAM, Kifco fixed dull surface, 27mm, K238', 'KAM, Pearl 7mm, A334', 'Woven Band, 8mm, Flat, PES', 'KAM, NA348, Halti logo cord end 20', 'Delko, Halti goggle wipe cloth', 'Loop', 'Nunglai, X66 Metallic oval eyelet', 'Nilorn, 182B, woven Finnish flag label, Damask 64 picks/cm Double weaving', 'Dragon Times, Halti seam label, 34*20mm', 'Dragon Times, Halti rubber badge Skiwear DL-1922', 'Woven Band, 8mm, Flat, PES', 'Size label, Halti men (jackets, t-shirts, shirts)', 'Satin care label', 'Kingmai, TPU label, KMLN-185, DX TPU label, 90*78mm', 'Print', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 209B, DrymaxX hang tag, big 60*300mm,', 'Nilorn, 206B, Active Dry hang tag', 'Sewing thread', 'Top stitching thread', 'Bemis, ST-604, stretchable seam tape'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,"Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 54052HDL P/D+WR+TPU dot lam. 10K/10K', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Local mesh lining, Powernet Small hole mesh', 'Local plain brushed terinda', 'Local plain brushed terinda', 'Generic wadding', 'Generic wadding', 'Non-woven, thin', 'Non-woven, thick', 'Sealon, 3090L, 0.22mm, heat adhesive', 'Bemis, 3405-3mil,heat adhesive', 'Newview, Elastic edge band with stripes, 20mm', 'Newview, Brake elastic band with stripes, 30mm', 'Velcro, female/loop, 35mm', 'Velcro, male/hook, 25mm', 'Velcro, male+female, 15mm', 'Velcro, female/loop, 15mm', 'Velcro, male/hook, 12,5mm', 'YKK, no.5, vislon, O/E, 1WS', 'YKK,  DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'YKK, no.5, reverse coil, C/E, 1WS', 'YKK, DALH, slider', 'Dragon Times, asymmetric shiny plastic cord zip puller 20', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 silder', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'Baby ring snap button, local', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Snap button with engraved Halti logo, C+D parts', 'Woven spare button bag', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 2mm plain elastic cord', 'KAM, Kifco dull surface, 22mm, K001B', 'KAM, Kifco fixed dull surface, 27mm, K238', 'KAM, Pearl 7mm, A334', 'Woven Band, 8mm, Flat, PES', 'KAM, NA348, Halti logo cord end 20', 'Delko, Halti goggle wipe cloth', 'Loop', 'Nunglai, X66 Metallic oval eyelet', 'Dragon Times, Halti rubber badge Skiwear DL-1922', 'Dragon Times, Halti seam label, 34*20mm', 'Woven Band, 8mm, Flat, PES', 'Size label, Halti men (jackets, t-shirts, shirts)', 'Satin care label', 'Nilorn, 182B, woven Finnish flag label, Damask 64 picks/cm Double weaving', 'Kingmai, TPU label, KMLN-185, DX TPU label, 90*78mm', 'Print', 'Print', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 209B, DrymaxX hang tag, big 60*300mm,', 'Nilorn, 206B, Active Dry hang tag', 'Sewing thread', 'Top stitching thread', 'Bemis, ST-604, stretchable seam tape'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,"Maxland, 68394HDLT, 5K/5K, WR', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Maxland, 57073NSD, DWR, 10K/4K non swelling lamination', 'Huamao, 210T plain nylon', 'Generic lining', 'Sanfu, WP279/S143012, Stretch', 'Jetex, JIK-3304, CD yarn, wicking, lycra', 'Local mesh lining, Powernet Small hole mesh', 'Local plain brushed terinda', 'Local plain brushed terinda', 'Primaloft Gold Insulation, 200g/sqm', 'Primaloft Silver Insulation, 100g/sqm', 'Non-woven, thin', 'Sealon, 3090L, 0.22mm, heat adhesive', 'Bemis, 3405-6mil, heat adhesive', 'Bemis, 3405-3mil,heat adhesive', 'Newview, Elastic edge band with stripes, 20mm', 'Newview, Brake elastic band with stripes, 30mm', 'Velcro, female/loop, 35mm', 'Velcro, male/hook, 30mm', 'YKK, no.5, reverse coil, O/E, 1WS', 'YKK, 05 HAL17, Asymmetric puller 26,5*11(reverse coil, semi auto lock)O/E', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 silder', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'YKK, 3CC, no.3 concealed, C/ES', 'YKK, DACR, CONCEALED, #3 silder', 'Dragon Times, asymmetric shiny plastic cord zip puller 12', 'Dragon Times, Snap button with engraved Halti logo', 'Dragon Times, Snap button with engraved Halti logo, C+D parts', 'Woven spare button bag', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 3mm plain elastic cord', 'Nunglai, 2mm plain elastic cord', 'KAM, Kifco dull surface, 22mm, K001B', 'KAM, Kifco dull surface, 27mm, K238', 'KAM, Pearl 7mm, A334', 'Woven Band, 8mm, Flat, PES', 'Nunglai, X66 Metallic oval eyelet', 'KAM, NA348, Halti logo cord end 20', 'Delko, Halti goggle wipe cloth', 'Loop', 'Size label, Halti men (jackets, t-shirts, shirts)', 'Satin care label', 'Embroidery', 'Dragon times, Leaf seam label, 12*21mm', 'Primaloft seam label(A.1)', 'Sonic print', 'Print', 'Barcode Sticker, free of charge from Halti Shenzhen office', 'Nilorn, 235B, Big Halti hang tag', 'Nilorn, 206B, Active Dry hang tag', 'PrimaLoft One Hangtag#10061565, Free of charge', 'Sewing thread', 'Top stitching thread'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,80gm',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,"WNP121-BJ4SR4 3L $7.40', ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,"LUCKY / 15MM LTC32509-R5-H474 3L - seam tape ', 'AS PRODUCTION', 'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX)  (PLEASE SOURCE)', '10-12 SPI', '8-10  SPI', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,"WAX FABRIC PA07001-2LC 15K/15K 4.68', 'FULLY TAPED', ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853," 'AS LAST YEAR PRODUCTION', 'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX) ',  'LUCKY / 15MM LTC32509-R5-H474 3L - seam tape '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,"WAX FABRIC PA07001-2LC 15K/15K 4.68', 'FULLY TAPED', ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855," 'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX)  (PLEASE SOURCE)',  'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856," 'YKK / 2-WAY SEMI AUTO LOCKING WITH 2 L1 CUSTOM PULLS',   'AS LAST YEAR PRODUCTION',  'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX) ', '10-12 SPI', '8-10  SPI', 'SOLUNA/ SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857," 'L1-2018-TRIM-030\nTwo-color Shock Cord\nSEE COLOR UPS FOR \nCOLORS', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858," 'A-101 REGULAR MESH', '10-12 SPI', '8-10  SPI', ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859," 'YKK / 1-WAY SEMI AUTO LOCKING WITH 1 L1 CUSTOM PULL', 'L1-2018-TRIM-025\nL1 EMBROIDERY LARGE',   'AS LAST YEAR PRODUCTION', 'L1-2018-TRIM-030\nTwo-color Shock Cord\nSEE COLOR UPS FOR \nCOLORS', '10-12 SPI', '8-10  SPI', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860, '10-12 SPI',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861, '10-12 SPI',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,"   'flat drawcord PLEASE SOURCE AS PHOTO',  'L1-2018-TRIM-030\nTwo-color Shock Cord\nSEE COLOR UPS FOR \nCOLORS', '10-12 SPI', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG', '8-10 SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863, '10-12 SPI',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,"15MM LTC32509-R5-H474 3L - seam tape ',  'L1-2018-TRIM-030\nTwo-color Shock Cord\nSEE COLOR UPS FOR \nCOLORS', '10-12 SPI', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,"40G ""CS"" POLYFILL',  '10-12 SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866," '10-12 SPI', 'PINNECO MANTLE 60G INSULATION ALL OVER', 'SOLUNA/ SIZE LABEL', 'SOLUNA/ MENS JACKET HANG TAG'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,"40G ""CS"" POLYFILL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,SOLUNA/ SIZE LABEL',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,"10-12 SPI', 'SOLUNA/ SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,"  '10-12 SPI', '8-10  SPI', 'SOLUNA/ SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,"  '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,"40G ""CS"" POLYFILL', ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,"  '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874, '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,"  '10-12 SPI', '8-10  SPI', '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', 'SOLUNA/ SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877," 'LUCKY / LTC32509-R5-H311 ', '10-12 SPI', 'SOLUNA/ SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,"  '10-12 SPI', '8-10  SPI', '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,"  '10-12 SPI', '8-10  SPI', 'SIZE LABEL', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,"  '10-12 SPI', '8-10  SPI', '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885," '10-12 SPI', '8-10  SPI', '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,10-12 SPI',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887," '10-12 SPI', '8-10  SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,"10-12 SPI', '8-10  SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,"10-12 SPI', '8-10  SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,"10-12 SPI', '8-10  SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,"10-12 SPI', '8-10  SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892," '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893," '10-12 SPI', 'YKK / 2-WAY SEMI AUTO LOCKING WITH 2 L1 CUSTOM PULLS', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'NON YKK / 1-WAY 5C DFW SHORT NON LOCKING', '10-12 SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894," 'LEADER COLLAR/ AS PRODUCTION', 'L1-2018-TRIM-025 /\nL1 EMBROIDERY LARGE\n3.7cm x 3.4cm  \nL1 EMBROIDERY LARGE', '# 1340089AA-0 (BKO1) (BUTTON)', '# 1340089AA-0 (BKO1) (BUTTON)', '8MM ROUND DRAWCORD', '8MM ROUND DRAWCORD', '8MM ROUND DRAWCORD', '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895," 'YKK / 2-WAY SEMI AUTO LOCKING WITH 2 L1 CUSTOM PULLS', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'SV160819-4A', 'SV160725-1A',   'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX) ', '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896," 'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX) ', '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897," 'YKK / 1-WAY SEMI AUTO LOCKING WITH 1 L1 CUSTOM PULL', 'NON YKK / 1-WAY DADHR DIE CAST WIRE NON LOCKING', 'SV160819-4A', 'SV160725-1A', '10-12 SPI', 'SIZE LABEL', 'L1-2018-TRIM-030 2-COLOR SHOCKCORD 3.5mm (HEATHERED 2 COLOR MIX) '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898," '60G ""CS"" POLYFILL', '10-12 SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899," '60G ""PINNECO CORE"" ALL OVER', '10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,"10-12 SPI', 'SIZE LABEL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901," '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', 'SIZE LABEL', 'PANT FIT HANG TAG SLIM FIT OVERALL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,"40G POLYFILL KNEES & SEAT',  '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', '8-10  SPI'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903," '12 SPI (SPECIAL ALLOWANCE TO AVOID SEAM SLIP ON SHELL  FABRIC)', '8-10  SPI', 'SIZE LABEL', 'PANT FIT HANG TAG SLIM FIT OVERALL'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
