,material,fabric
5304,", , shockcord, , , , hood",0
5305,", , shockcord, , , , hem",0
5306,", , elastine tape (used in 1"" x1 1/2"" welt), , , , lining media pocket cord exit",0
5307,", , 1"" x 3 1/2"" velcro with rounded corners, , , , inset cuff on body",0
5308,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5309,", , thread, , , , supplier/ ref number",0
5310,", , solid 210t , 100% nylon, , , hood",1
5311,", , solid 210t , 100% nylon, , , main body",1
5312,", , solid 210t , 100% nylon, , , sleeves",1
5313,", , solid 210t , 100% nylon, , , chest pocket bag",1
5314,", , brushed tricot, 100% polyester, , , hand pocket bags",1
5315,", , brushed tricot, 100% polyester, , , chin guard",1
5316,", , brushed tech mesh, 100% polyester, , , neck facing",1
5317,", , lycra, content, , , sleeve gaiters",1
5318,", , #5 ykk, 5vt9, 
vislon® aquaguard® matte film, , , , center front",0
5319,", , #3 ykk, 3vt9, 
vislon® aquaguard® matte film, , , , chest pocket vertical",0
5320,", , #3 ykk, 3vt9, 
vislon® aquaguard® matte film, , , , sleeve pocket",0
5321,", ,  #5 coil zipper, , , , side entry zippers",0
5322,", ,  #5 coil zipper, , , , hand pockets vertical",0
5323,", , nitro custom pull / n14-trim-139, , , , center front 1 top pull only",0
5324,", , nitro custom pull / n14-trim-139, , , , chest pocket vertical",0
5325,", , nitro custom pull / n14-trim-139, , , , sleeve pocket",0
5326,", , nitro custom pull / n14-trim-139, , , , side entry zippers",0
5327,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5328,", , nitro trim number //  metal snap, , , , chin",0
5329,", , 8mm metal eyelet, , , , front hood adjust",0
5330,", , metal eyelets 11mm , , , , back hood adjust",0
5331,", , grosgrain 1/4"", , , , attach front hood cord lock",0
5332,", , grosgrain 3/8"", , , , attach back hood cord lock",0
5333,", , grosgrain 1/4"", , , , attach keyclip right hand pocket ",0
5334,", , elastic  1"", , , , encased in back of sleeve cuffs",0
5335,", , shockcord, , , , hood",0
5336,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , hand pocket flaps",0
5337,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5338,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5339,", , thread, , , , supplier/ ref number",0
5340,", , solid 210t , 100% nylon, , , hood",1
5341,", , solid 210t , 100% nylon, , , main body",1
5342,", , solid 210t , 100% nylon, , , sleeves",1
5343,", , solid 210t , 100% nylon, , , secondary pocket bags",1
5344,", , solid coated 210t, 100% nylon, , , lower body & powder skirt",1
5345,", , brushed tricot, 100% polyester, , , hand pocket bags",1
5346,", , brushed tricot, 100% polyester, , , chin guard",1
5347,", , brushed tech mesh, 100% polyester, , , neck facing",1
5348,", , power stretch mesh, 100% polyester, , , underarm vents",1
5349,", , power stretch mesh, 100% polyester, , , goggle pocket",1
5350,", , power stretch mesh, 100% polyester, , , back vent",1
5351,", , lycra, content, , , sleeve gaiters",1
5352,", ,  #5 coil zipper, , , , center front",0
5353,", ,  #5 coil zipper, , , , chest pocket horizontal",0
5354,", ,  #3 coil zipper, , , , sleeve pocket",0
5355,", ,  #3 coil zipper, , , , underarm vents",0
5356,", ,  #5 coil zipper, , , , hand pockets vertical",0
5357,", ,  #3 coil zipper, , , , lining pocket vertical",0
5358,", , nitro custom pull / n14-trim-139, , , , center front 1 top pull only",0
5359,", , nitro custom pull / n14-trim-139, , , , chest pocket horizontal",0
5360,", , nitro custom pull / n14-trim-139, , , , sleeve pocket",0
5361,", , nitro custom pull / n14-trim-139, , , , underarm vents",0
5362,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5363,", , nitro custom pull / n14-trim-139, , , , lining pocket vertical",0
5364,", , nitro trim number //  metal snap, , , , chin",0
5365,", , powder skirt gripper elastic , , , , powder skirt gripper elastic ",0
5366,", , goggle pocket binding, , , , goggle pocket opening",0
5367,", , joey cord keep 3mm, , , , lining center front chest",0
5368,", , 15mm metal snap, , , , snap away powder skirt - lining facing ",0
5369,", , 15mm metal snap, , , , powder skirt - front closure",0
5370,", , 15mm metal snap, , , , powder skirt - jacket to pant connection on tabs",0
5371,", , 8mm metal eyelet, , , , front hood adjust",0
5372,", , 8mm metal eyelet, , , , hem adjust ",0
5373,", , adjust, , , , back hood adjust",0
5374,", , grosgrain 1/4"", , , , attach front hood cord lock",0
5375,", , grosgrain 3/8"", , , , attach hem cord lock",0
5376,", , grosgrain 1/4"", , , , attach keyclip right hand pocket ",0
5377,", , grosgrain 3/4"" x 1"" , , , , powder skirt jacket to pant connection tabs behind snaps",0
5378,", , elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4"", , , , powder skirt jacket to pant connection tabs",0
5379,", , elastic  1"", , , , encased in back of sleeve cuffs",0
5380,", , shockcord, , , , hood",0
5381,", , shockcord, , , , hem",0
5382,", , elastine tape (used in 1"" x1 1/2"" welt), , , , lining media pocket cord exit",0
5383,", ,  1/2"" x 1 1/2"" velcro with rounded corners, , , , chin",0
5384,", ,  1/2"" x 2"" velcro with rounded corners, , , , center front placket",0
5385,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5386,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5387,", , thread, , , , supplier/ ref number",0
5388,", , solid 210t , 100% nylon, , , hood",1
5389,", , solid 210t , 100% nylon, , , main body",1
5390,", , solid 210t , 100% nylon, , , sleeves",1
5391,", , solid 210t , 100% nylon, , , secondary pocket bags",1
5392,", , solid coated 210t, 100% nylon, , , lower body & powder skirt",1
5393,", , brushed tricot, 100% polyester, , , hand pocket bags",1
5394,", , brushed tricot, 100% polyester, , , chin guard",1
5395,", , brushed tech mesh, 100% polyester, , , neck facing",1
5396,", , regular mesh, 100% polyester, , , underarm vents",1
5397,", , regular mesh , 100% polyester, , , goggle pocket",1
5398,", , lycra, content, , , sleeve gaiters",1
5399,", ,  #5 coil zipper, , , , center front",0
5400,", ,  #5 coil zipper, , , , chest pocket horizontal",0
5401,", ,  #3 coil zipper, , , , sleeve pocket",0
5402,", ,  #5 coil zipper, , , , underarm vents",0
5403,", ,  #5 coil zipper, , , , hand pockets vertical",0
5404,", , nitro custom pull / n14-trim-139, , , , center front 1 top pull only",0
5405,", , nitro custom pull / n14-trim-139, , , , chest pocket horizontal",0
5406,", , nitro custom pull / n14-trim-139, , , , sleeve pocket",0
5407,", , nitro custom pull / n14-trim-139, , , , underarm vents",0
5408,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5409,", , nitro trim number //  metal snap, , , , chin",0
5410,", , powder skirt gripper elastic , , , , powder skirt gripper elastic ",0
5411,", , goggle pocket binding, , , , goggle pocket opening",0
5412,", , 15mm metal snap, , , , hidden at hem ",0
5413,", , 15mm metal snap, , , , snap away powder skirt - lining facing ",0
5414,", , 15mm metal snap, , , , powder skirt - front closure",0
5415,", , 15mm metal snap, , , , powder skirt - jacket to pant connection on tabs",0
5416,", , 8mm metal eyelet, , , , front hood adjust",0
5417,", , 8mm metal eyelet, , , , hem adjust ",0
5418,", , metal eyelets 11mm , , , , back hood adjust",0
5419,", , grosgrain 1/4"", , , , attach front hood cord lock",0
5420,", , grosgrain 3/8"", , , , attach back hood cord lock",0
5421,", , grosgrain 3/8"", , , , attach hem cord lock",0
5422,", , grosgrain 1/4"", , , , attach keyclip right hand pocket ",0
5423,", , grosgrain 3/4"" x 1"" , , , , powder skirt jacket to pant connection tabs behind snaps",0
5424,", , elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4"", , , , powder skirt jacket to pant connection tabs",0
5425,", , elastic  1"", , , , encased in back of sleeve cuffs",0
5426,", , shockcord, , , , hood",0
5427,", , shockcord, , , , hem",0
5428,", ,  1/2"" x 1 1/2"" velcro with rounded corners, , , , chin",0
5429,", ,  1/2"" x 2"" velcro with rounded corners, , , , center front placket",0
5430,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5431,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5432,", , thread, , , , supplier/ ref number",0
5433,", , synthetic down, 100% polyester, , , all over",1
5434,", , solid 210t , 100% nylon, , , hood",1
5435,", , solid 210t , 100% nylon, , , main body",1
5436,", , solid 210t , 100% nylon, , , sleeves",1
5437,", , solid 210t , 100% nylon, , , pocket bags",1
5438,", , #5 vislon zipper, , , , center front",0
5439,", ,  #5 coil zipper, , , , chest pocket vertical",0
5440,", ,  #5 coil zipper, , , , side entry (right)",0
5441,", ,  #5 coil zipper, , , , hand pockets vertical",0
5442,", , nitro custom pull / n14-trim-139, , , , center front",0
5443,", , nitro custom pull / n14-trim-139, , , , chest pocket vertical",0
5444,", , nitro custom pull / n14-trim-139, , , , side entry (right)",0
5445,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5446,", , nitro faux suede patch/ n19-trim002, , , , front left hem",0
5447,", , nitro embossed 
petersham logo binding tape, , , , hood and sleeve hems",0
5448,", , 8mm metal eyelet, , , , hem adjust (left side)",0
5449,", , thread, , , , supplier/ ref number",0
5450,", , brushed tech mesh, 100% polyester, , , chin facing",1
5451,", , solid 210t , 100% nylon, , , pocket bags (top hand)",1
5452,", , mesh, 100% polyester, , , pocket bags (palm side)",1
5453,", , #5 aquaguard coil zipper with matte transparent film (5cnt10), , , , center front",0
5454,", , #5 coil zipper, , , , chest pocket horizontal",0
5455,", , #5 coil zipper, , , , hand pockets vertical",0
5456,", , nitro custom pull / n14-trim-139, , , , center front",0
5457,", , nitro custom pull / n14-trim-139, , , , chest pocket",0
5458,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5459,", , nitro trim number: n18-trim-009
nitro speech bubble 
heat transfer 3cm x 3cm, , , , left sleeve hem, 3"" up from cuff, centered over sleeve fold",0
5460,", , nitro trim number: n18-trim-010
nitro text
reflective heat transfer, , , , back right: 4 1/2 to the right 
of cb, inline with 
underarm.",0
5461,", , 8mm metal eyelet, , , , hood adjust",0
5462,", , 8mm metal eyelet, , , , hem adjust (right side)",0
5463,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5464,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5465,", , thread, , , , supplier/ ref number",0
5466,", , brushed tech mesh, 100% polyester, , , chin facing",1
5467,", , solid 210t, 100% nylon, , , media pocket",1
5468,", ,  #5 vislon aquaguard matte film (5vt9), , , , center front",0
5469,", ,  #5 vislon aquaguard matte film (5vt9), , , , hand pockets vertical",0
5470,", ,  #5 coil zipper, , , , lining pocket vertical",0
5471,", , nitro custom pull / n14-trim-139, , , , center front",0
5472,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5473,", , 8mm metal eyelet, , , , hem adjust",0
5474,", , bead, , , , hem adjust",0
5475,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5476,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5477,", , thread, , , , supplier/ ref number",0
5478,", , solid 210t, 100% nylon, , , pocket bags?",1
5479,", , #5 vislon zipper, , , , center front",0
5480,", , #5 vislon zipper, , , , hand pockets vertical",0
5481,", , #5 coil zipper, , , , chest pocket",0
5482,", ,  #5 coil zipper, , , , lining pocket vertical",0
5483,", , nitro custom pull / n14-trim-139, , , , center front",0
5484,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5485,", , nitro custom pull / n14-trim-139, , , , chest pocket",0
5486,", , nitro faux suede patch/ n19-trim002, , , , front left hem",0
5487,", , nitro embossed 
petersham logo binding tape, , , , sleeve and bottom hems",0
5488,", , thread, , , , supplier/ ref number",0
5489,", , solid 210t , 100% nylon, , , hood",1
5490,", , solid 210t , 100% nylon, , , main body",1
5491,", ,  #5 coil zipper, , , , center front",0
5492,", , nitro custom pull / n14-trim-139, , , , center front",0
5493,", , 8mm metal eyelet, , , , hood adjust",0
5494,", , 15mm snap , , , , side entry",0
5495,", , shockcord, , , , hood",0
5496,", , thread, , , , supplier/ ref number",0
5497,", ,  #5 coil zipper, , , , fly",0
5498,", , #5 aquaguard coil zipper with matte transparent film (5cnt10), , , , hand pockets",0
5499,", ,  #5 coil zipper, , , , back pockets horizontal ",0
5500,", ,  #5 coil zipper, , , , chest pocket",0
5501,", , #5 aquaguard coil zipper with matte transparent film (5cnt10), , , , side entry",0
5502,", ,  #5 coil zipper, , , , hem gusset ",0
5503,", , nitro custom pull / n14-trim-139, , , , hand pocket zippers",0
5504,", , nitro custom pull / n14-trim-139, , , , back pockets horizontal ",0
5505,", , nitro custom pull / n14-trim-139, , , , chest pocket",0
5506,", , nitro custom pull / n14-trim-139, , , , side entry zippers",0
5507,", , nitro trim number 11nt-033 / logo metal grommet, , , , front left belt loop",0
5508,", , nitro trim number (?)/ nitro embossed suspender elastic, , , , shoulder straps",0
5509,", , heat transfer, , , , back left leg",0
5510,", , nitro trim number n18-trim-020 / nitro gripper elastic, , , , gaiter hems",0
5511,", , 15mm metal snap, , , , ""village hem"" leg snaps",0
5512,", , boot hook, , , , front gaiter",0
5513,", , keyclip, , , , right hand pocket",0
5514,", , clip, , , , buckle on suspender elastic straps",0
5515,", , tpr sliplok, , , , adjust on suspender elastic straps",0
5516,", , grosgrain, , , , under ""village hem"" leg snaps",0
5517,", , grosgrain, , , , under boot hook",0
5518,", , grosgrain 1/4"", , , , right hand pocket attach keyclip",0
5519,", , bonding film, , , , waist adjust tabs",0
5520,", , bonding film, , , , fly opening",0
5521,", , bonding film, , , , hand pocket zipper garages / welts",0
5522,", , bonding film, , , , back pocket flaps",0
5523,", , bonding film, , , , hem gusset welts",0
5524,", , 1"" x 1 1/4"" velcro with rounded corners, , , , waist band",0
5525,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , back pocket flaps (hidden)",0
5526,", , 1 1/4"" x 4 1/2"" velcro with rounded corners, , , , waist adjust - on body",0
5527,", , 1 1/4"" x 2"" velcro with rounded corners, , , , waist adjust - on tabs",0
5528,", , thread, , , , supplier/ ref number",0
5529,", , solid 210t , 100% nylon, , , main body",1
5530,", , solid 210t , 100% nylon, , , secondary pocket bags",1
