,material,fabric
8363,", 8-10 spi, , , , , denim weight topstitch",0
8364,", , , , , , bartacks",0
8365,", item, , , , , l1 marketing",0
8366,", l1 pant hang tag, , , , , front left belt loop",0
8367,", l1 pant fit hang tag , , , , , front left belt loop behind main hang tag",0
8368,", l1 pant size label, , , , , center back waist band facing",0
8369,", l1 main label, , , , , lining front right",0
8370,", address label, , , , , lining left side seam",0
8371,", content label, , , , , lining left side seam",0
8372,", address label, , , , , lining left side seam",0
8373,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8374,",  #5 metal zipper  (special herringbone tape), , , , , center front",0
8375,",  #5 metal zipper  (special herringbone tape), , , , , chest pocket vertical",0
8376,",  #5 coil zipper, , , , , hand pockets vertical",0
8377,",  #5 coil zipper, , , , , hand pockets horizontal",0
8378,",  #5 coil zipper, , , , , side entry",0
8379,", ""l1-2018-trim-017
l1 zipper pull. graphic debossed 1mm 3.2 cm x 0.92 cm , , , , , center front",0
8380,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , chest pocket",0
8381,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , hand pockets vertical",0
8382,", 11nt-045 / self fabric pull, , , , , hand pockets horizontal",0
8383,", 11nt-045 / self fabric pull, , , , , side entry",0
8384,", branded trims, , , , , location",0
8385,", l1-2018-trim-006/ 
large brown faux leather hem wrap
artwork debossed 1mm 3.8 cm x 2 cm, , , , , horizontal hand pocket flap right side",0
8386,", l1-2018-trim-028/ 
l1 wmns - freedom patch
brown faux leather
, , , , , left sleeve shoulder",0
8387,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
8388,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
8389,", trims, , , , , location",0
8390,", 15mm metal snap , , , , , powder skirt - front closure",0
8391,", 15mm metal snap , , , , , snap away powder skirt - lining facing ",0
8392,", 15mm metal snap , , , , , powder skirt - jacket to pant connection",0
8393,", metal eyelets 8mm , , , , , hood cord exit front",0
8394,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
8395,", bead, , , , , front hood adjust",0
8396,", keyclip, , , , , right hand pocket",0
8397,", notions, , , , , location",0
8398,", grosgrain 1/4"", , , , , attach front hood cord lock",0
8399,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
8400,", grosgrain, , , , , powder skirt - side tabs jacket to pant connection ",0
8401,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
8402,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
8403,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
8404,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
8405,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
8406,", l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) , , , , , hood",0
8407,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
8408,", velcro, , , , , location",0
8409,", 3/4"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
8410,", 3/4"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
8411,", thread, , , , , supplier/ ref number",0
8412,", seams, , , , , 1930/2/1 0:00",0
8413,", topstitch, , , , , heavy weight topstitch",0
8414,", bartacks, , , , , 100/2",0
8415,", labels , , , , , location",0
8416,", 10k/10k critically seam sealed, , , , , center back below neck seam",0
8417,", size label (sample size s), , , , , center back below main label",0
8418,", hang tags, , , , , location",0
8419,", womens jacket hang tag, , , , , left side hand pocket zipper",0
8420,", care and content labels, , , , , location",0
8421,", address label, , , , , lining left side seam",0
8422,", content label, , , , , lining left side seam",0
8423,", washing label, , , , , lining left side seam",0
8424,", oxford, , , , , a",1
8425,", broken twill, , , , , b",1
8426,", insulation, , content, , , location ",1
8427,", polyfill insulation , , 100% polyester, , , all over",1
8428,", seam tape, , content, , , location ",1
8429,", seam tape, , , , , critically seam taped",1
8430,", lining, , content, , , location ",1
8431,", printed satin, , 100% polyester, , , hood",1
8432,", printed satin, , 100% polyester, , , center back ",1
8433,", solid satin, , 100% polyester, , , hood",1
8434,", solid satin, , 100% polyester, , , center back ",1
8435,", solid satin, , 100% polyester, , , main body",1
8436,", solid 210t , , 100% nylon, , , sleeves",1
8437,", solid 210t , , 100% nylon, , , secondary pocket bags",1
8438,", solid coated 210t, , 100% polyester, , , lower body & powder skirt",1
8439,", brushed tricot, , 100% polyester, , , hand pocket bags",1
8440,", brushed tricot, , 100% polyester, , , chin guard",1
8441,", regular mesh, , 100% polyester, , , underarm vents",1
8442,", regular mesh , , 100% polyester, , , goggle pocket",1
8443,", stretch lycra, , content, , , sleeve gaiters",1
8444,", #5 coil, , , , , fly ",0
8445,", #3 coil, , , , , leg pocket",0
8446,", #5 coil, , , , , hem",0
8447,", item, , , , , l1 branded trims",0
8448,", 17mm donut post shank, , , , , cf fly",0
8449,", 10mm square rivet, , , , , front right hand pocket, back left hand pocket",0
8450,", 10mm denim rivet , , , , , front pocket edges",0
8451,", l1 small faux suede patch, , , , , back left knee",0
8452,", l1 embroidery large, , , , , front left hem",0
8453,", item, , , , , other trims",0
8454,", 3/8"" flat waxed shoe lace with clear plastic tips, , , , , waist drawcord",0
8455,", key clip, , , , , leg pocket",0
8456,", item, , , , , webbing & elastic",0
8457,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop leg pocket",0
8458,", spi, , , , , thread",0
8459,", 12 spi (special allowance to avoid seam slip on shell  fabric), , , , , shell seams 1/4"" allowance ",0
8460,", 8-10 spi, , , , , seams",0
8461,", 8-10 spi, , , , , denim weight topstitch",0
8462,", , , , , , bartacks",0
8463,", item, , , , , l1 marketing",0
8464,", l1 pant hang tag, , , , , front left belt loop",0
8465,", l1 pant fit hang tag , , , , , front left belt loop behind l1 pant hang tag",0
8466,", l1 wmns pant size label, , , , , center back waist band facing",0
8467,", l1 wmns main label, , , , , lining front right",0
8468,", address label, , , , , lining left side seam",0
8469,", content label, , , , , lining left side seam",0
8470,", address label, , , , , lining left side seam",0
8471,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8472,", #5 coil , , , , , fly ",0
8473,", #5 coil , , , , , hand pockets",0
8474,", #5 coil , , , , , right cargo pocket",0
8475,", #5 coil , , , , , ""balls out"" venting",0
8476,", #5 coil , , , , , hem",0
8477,", item, , , , , zipper pulls",0
8478,",  self fabric pull, , , , , hand pockets",0
8479,",  self fabric pull, , , , , right cargo pocket",0
8480,",  self fabric pull, , , , , ""balls out"" venting",0
8481,", item, , , , , l1 branded trims",0
8482,", snap with faux leather backing, , , , , waist closure, pocket flaps",0
8483,", faux leather wrap, , , , , right cargo pocket flap",0
8484,", small faux suede  patch, , , , , back left knee",0
8485,", l1 embroidery large, , , , , front left hem",0
8486,", #5 coil , , , , , snaps",0
8487,", 24l metal snap, , , , , ""snap away hem"" back leg hem",0
8488,", 24l metal snap, , , , , ""jacket to pant connection"" back 3 belt loops",0
8489,", item, , , , , other trims",0
8490,", key clip, , , , , right hand pocket",0
8491,", metal boot hook, , , , , front of leg gaiter",0
8492,", item, , , , , webbing & elastic",0
8493,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
8494,", 1"" tab, , , , , boot hook reinforcement",0
8495,", 1"" tab, , , , , ""snap away hem"" reinforcement",0
8496,", 23mm non logo gripper elastic, , , , ,  leg gaiter elastic",0
8497,", 1"" x 3 1/2"" black elastic loop, , , , , ""fast stash"" glove holder // right cargo pocket",0
8498,", item, , , , , velcro",0
8499,", 1"" x 1 3/8"", , , , , waist band closure",0
8500,", 1/2"" x 1 1/2"", , , , , cargo pocket flaps",0
8501,", spi, , , , , thread",0
8502,", , , , , , seams",0
8503,", , , , , , topstitch",0
8504,", , , , , , heavy weight topstitch",0
8505,", , , , , , bartacks",0
8506,", item, , , , , l1 marketing",0
8507,", l1 pant hang tag, , , , , front left belt loop",0
8508,", l1 pant fit hang tag , , , , , front left belt loop behind main hang tag",0
8509,", l1 pant size label, , , , , center back waist band facing",0
8510,", l1 main label, , , , , lining front right",0
8511,", address label, , , , , lining left side seam",0
8512,", content label, , , , , lining left side seam",0
8513,", address label, , , , , lining left side seam",0
8514,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8515,", micro ripstop, , , , , a",1
8516,", insulation, , content, , , location ",1
8517,", polyfill insulation , , 100% polyester, , , all over",1
8518,", seam tape, , content, , , location ",1
8519,", seam tape, , , , , critically seam taped",1
8520,", lining, , content, , , location ",1
8521,", solid 210t , , 100% nylon, , , hood",1
8522,", solid 210t , , 100% nylon, , , main body",1
8523,", solid 210t , , 100% nylon, , , sleeves",1
8524,", solid 210t , , 100% nylon, , , chest pocket bag",1
8525,", solid coated 210t, , 100% nylon, , , lower body & powder skirt",1
8526,", brushed tricot, , 100% polyester, , , hand pocket bags",1
8527,", brushed tricot, , 100% polyester, , , chin guard",1
8528,", stretch lycra, , , , , sleeve gaiters",1
8529,", micro herringbone, , , , , a",1
8530,", oxford, , , , , b",1
8531,", insulation, , content, , , location ",1
8532,", polyfill insulation , , 100% polyester, , , all over",1
8533,", seam tape, , content, , , location ",1
8534,", seam tape, , , , , critically taped",1
8535,", lining, , content, , , location ",1
8536,", printed satin, , 100% polyester, , , hood",1
8537,", printed satin, , 100% polyester, , , main body",1
8538,", solid 210t , , 100% nylon, , , sleeves",1
8539,", solid 210t , , 100% nylon, , , secondary pocket bags",1
8540,", solid coated 210t, , 100% nylon, , , lower body & powder skirt",1
8541,", brushed tricot, , 100% polyester, , , side entry hand pocket bags",1
8542,", brushed tricot, , 100% polyester, , , chin guard",1
8543,", power stretch mesh , , 100% polyester, , , underarm vents",1
8544,", power stretch mesh , , 100% polyester, , , goggle pocket",1
8545,", stretch lycra, , content, , , sleeve gaiters",1
8546,", ottoman, , , , , a",1
8547,", insulation, , content, , , location ",1
8548,", polyfill insulation , , 100% polyester, , , all over",1
8549,", seam tape, , content, , , location ",1
8550,", seam tape, , , , , critically seam taped",1
8551,", lining, , content, , , location ",1
8552,", blanket lining, , , , , hood",1
8553,", blanket lining, , , , , main body",1
8554,", blanket lining, , , , , hand pocket bags",1
8555,", solid 210t , , 100% nylon, , , sleeves",1
8556,", solid 210t , , 100% nylon, , , chest pocket bag",1
8557,", solid coated 210t, , 100% nylon, , , lower body & powder skirt",1
8558,", brushed tricot, , 100% polyester, , , chin guard",1
8559,", regular mesh , , 100% polyester, , , goggle pocket",1
8560,", stretch lycra, , content, , , sleeve gaiters",1
8561,", #5 coil , , , , , fly ",0
8562,", #5 coil , , , , , hand pockets",0
8563,", #5 matte water resistant, , , , , right leg pocket",0
8564,", #5 coil , , , , , right back pocket ",0
8565,", #5 matte water resistant, , , , , left back pocket",0
8566,", #5 coil , , , , , ""balls out"" venting",0
8567,", #5 coil , , , , , hem",0
8568,", item, , , , , zipper pulls",0
8569,",  self fabric pull, , , , , hand pockets",0
8570,",  self fabric pull, , , , , ""balls out"" venting",0
8571,",  self fabric pull, , , , , back right pocket",0
8572,", item, , , , , l1 branded trims",0
8573,", l1 17mm metal snap , , , , , waist closure ",0
8574,", l1 17mm metal snap , , , , , back right pocket flap",0
8575,", l1 suede bar patch, , , , , back right pocket bag",0
8576,", l1 embroidery large, , , , , front left hem",0
8577,", #5 coil , , , , , snaps",0
8578,", 24l metal snap, , , , , ""finger snap hem adjust"" back leg hem",0
8579,", 24l metal snap, , , , , ""jacket to pant connection"" back 3 belt loops",0
8580,", item, , , , , other trims",0
8581,", key clip, , , , , right hand pocket",0
8582,", metal boot hook, , , , , front of leg gaiter",0
8583,", item, , , , , webbing & elastic",0
8584,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
8585,", 1"" tab, , , , , boot hook reinforcement",0
8586,", 1"" tab, , , , , ""finger snap hem adjust"" reniforcement",0
8587,", spi, , , , , thread",0
8588,", , , , , , seams",0
8589,", , , , , , topstitch",0
8590,", , , , , , bartacks",0
8591,", item, , , , , l1 marketing",0
8592,", l1 pant hang tag, , , , , front left belt loop",0
8593,", l1 pant fit hang tag , , , , , front left belt loop behind main hang tag",0
8594,", l1 pant size label, , , , , center back waist band facing",0
8595,", l1 main label, , , , , lining front right",0
8596,", address label, , , , , lining left side seam",0
8597,", content label, , , , , lining left side seam",0
8598,", address label, , , , , lining left side seam",0
8599,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8600,", #5 coil, , , , , center front",0
8601,", #5 coil, , , , , hand pockets",0
8602,", item, , , , , zipper pulls",0
8603,", l1 snap on metal zipper pull, , , , , center front",0
8604,",  self fabric pull, , , , , hand pockets",0
8605,",  self fabric pull, , , , , inside pocket",0
8606,", item, , , , , l1 branded trims",0
8607,", l1 small embroidery, , , , , front left sleeve",0
8608,", l1 large embroidery, , , , , back right ",0
8609,", l1 snap, , , , , lower body",0
8610,", l1 faux leather triangle patch, , , , , left chest",0
8611,", item, , , , , snaps",0
8612,", 14 mm plastic snap 24l metal snap, , , , , cf powder skirt closure",0
8613,", 14 mm plastic snap 24l metal snap, , , , , pow skirt: jacket to pant connection on powderskirt hem",0
8614,", 14 mm plastic snap 24l metal snap, , , , , ""snap away powder skirt"" snap powder skirt to front facing when not in use",0
8615,", item, , , , , cord locks",0
8616,", cord lock, , , , , hem hood cord lock",0
8617,", cord tip bead, , , , , hem cord lock tip",0
8618,", item, , , , , grommets",0
8619,", small: grommet  8mm diameter, , , , , hem adjust cord exit",0
8620,", item, , , , , shockcord & drawcord",0
8621,", 3mm stretch shockcord, , , , , hem ",0
8622,", 8mm round woven drawcord, , , , , hood",0
8623,", item, , , , , webbing ",0
8624,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
8625,", 3/8"" flat webbing loop, , , , , hem cord lock tie downs",0
8626,", plastic keyclip , , , , , right hand pocket",0
8627,", 3/4"" x 1"" 1"" x 1"" finished , , , , , jacket to pant connection center back ",0
8628,", 3/4"" x  3 1/2"" 3 1/4"" flat webbing (finished length), , , , , jacket to pant connection at side tabs",0
8629,", 3/4"", , , , , inner pocket tab",0
8630,", item, , , , , elastic",0
8631,", 25mm, , , , , powder skirt gripper elastic",0
8632,", flat elastic tape 3/4"" x 4 1/4"" 1"" x 4"", , , , , jacket to pant connection center back tab",0
8633,", elastine binding, , , , , goggle pocket",0
8634,", 1/4"" flat elastic, , , , , lining media pocket cable guide",0
8635,", , , , , , encased in back of sleeve hem",0
8636,", item, , , , , velcro",0
8637,", 2.5cm x 9cm, , , , , cuff ",0
8638,", 2.5cm x 6.5cm, , , , , cuff tab",0
8639,", 1/2"" x 3"" , , , , , cf placket",0
8640,", 1/2"" x 2"" , , , , , hand & chest pocket flaps",0
8641,", 1/2"" x 3"", , , , , media pocket",0
8642,", spi, , , , , thread",0
8643,", 10-12 spi, , , , , seams",0
8644,", 8-10 spi, , , , , topstitch",0
8645,", , , , , , bartacks",0
8646,", must be stretch thread, , , , , sleeve gaiter cover stitch",0
8647,", description, , , , , marketing",0
8648,", l1 hang tag, , , , , left hand pocket zipper head",0
8649,", wp breath / size label / rn ca / made in ___, , , , , lining cb facing",0
8650,", address label, , , , , lining left side seam",0
8651,", content label, , , , , lining left side seam",0
8652,", washing label, , , , , lining left side seam",0
8653,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8654,", #3 coil, , , , , back right pocket",0
8655,", #5 coil, , , , , leg vents",0
8656,", #5 coil, , , , , hem",0
8657,", item, , , , , zipper pulls",0
8658,",  self fabric pull, , , , , leg venting",0
8659,", item, , , , , l1 branded trims",0
8660,", 17mm donut post shank, , , , , bib chest pocket, shoulders, side entry",0
8661,", 10mm denim rivet , , , , , top edge of left hand hand pocket, both edges of right hand pocket",0
8662,", 10mm 
square rivet , , , , , bottom left hand pocket,  top left back pocket",0
8663,", l1 embroidery large, , , , , front left hem",0
8664,", item, , , , , snaps",0
8665,", 24l metal snap, , , , , ""finger snap hem adjust"" back leg hem",0
8666,", item, , , , , other trims",0
8667,", metal strap adjust , , , , , strap adjusts",0
8668,", key clip, , , , , right hand pocket",0
8669,", metal boot hook, , , , , front of leg gaiter",0
8670,", item, , , , , webbing & elastic",0
8671,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
8672,", 1"" tab, , , , , boot hook reinforcement",0
8673,", 1"" tab, , , , , ""finger snap hem adjust"" reinforcement",0
8674,", item, , , , , velcro",0
8675,", 1/2"" x 2 1/2"", , , , , lining chest pocket",0
8676,", spi, , , , , thread",0
8677,", 12 spi (special allowance to avoid seam slip on shell  fabric), , , , , shell seams 1/4"" allowance ",0
8678,", 8-10 spi, , , , , seams",0
8679,", 8-10 spi, , , , , denim weight topstitch",0
8680,", , , , , , bartacks",0
8681,", item, , , , , l1 marketing",0
8682,", l1 pant hang tag, , , , , front left belt loop",0
8683,", l1 pant fit hang tag , , , , , front left belt loop behind l1 pant hang tag",0
8684,", l1 wmns pant size label, , , , , center back waist band facing",0
8685,", l1 wmns main label, , , , , lining front right",0
8686,", address label, , , , , lining left side seam",0
8687,", content label, , , , , lining left side seam",0
8688,", address label, , , , , lining left side seam",0
8689,", clear zip tie, , , , , front left belt loop to attach hang tags",0
8690,",  #5 coil zipper, , , , , fly ",0
8691,",  #3 coil zipper, , , , , leg pocket vertical ",0
8692,",  #5 coil zipper, , , , , back right pocket",0
8693,",  #5 coil zipper, , , , , hem gusset ",0
8694,",  11nt-045 / self fabric pull , , , , , back right pocket",0
8695,", branded trims, , , , , location",0
8696,", l1-2018-trim-022
l1 19mm shank
black alloy
al023, , , , , front waist band",0
8697,", l1-2018-trim-020
l1 10mm square rivet
black alloy
al023, , , , , front left hand pocket bottom edge",0
8698,", l1-2018-trim-011
half deboss snap 
black alloy
al023, , , , , back left pocket flap",0
8699,", l1-2018-trim-007
large black faux leather hem wrap / artwork debossed 1mm and then painted gold. 3.8 cm x 2 cm, , , , , back right pocket welt",0
8700,", l1-2018-trim-027
l1 faux leather patch
black , , , , , back left knee",0
8701,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , hem front left leg",0
8702,", trims, , , , , location",0
8703,", 15mm metal snap, , , , , back gaiter/ pant hem",0
8704,", boot hook, , , , , front gaiter",0
8705,", keyclip, , , , , right leg pocket",0
8706,", notions, , , , , location",0
8707,", self fabric tab 1x1, , , , , front gaiter under boot hook",0
8708,", self fabric tab 1x1, , , , , back gaiter under finger snap hem adjust",0
8709,", grossgrain 1/4"", , , , , attach key clip in right leg pocket",0
8710,", grossgrain 1/4"", , , , , balls out venting mesh guard",0
8711,", gripper elastic 25mm non logo, , , , , leg gaiters",0
8712,", 3/8"" waxed shoe lace with clear plastic tips, , , , , waist band",0
8713,", velcro, , , , , location",0
8714,", thread, , , , , supplier/ ref number",0
8715,", shell seams 1/4"" allowance , , , , , 1930/2/1 0:00",0
8716,", seams, , , , , 1930/2/1 0:00",0
8717,", topstitch, , , , , 1930/2/1 0:00",0
8718,", denim weight topstitch, , , , , ",0
8719,", bartacks, , , , , 100/2",0
8720,", labels , , , , , location",0
8721,", 10k/10k critically taped, , , , , inner front right",0
8722,", size label (sample size l), , , , , center back ",0
8723,", hang tags, , , , , location",0
8724,", mens jacket hang tag, , , , , front left belt loop",0
8725,", pant skinny fit hang tag, , , , , front left belt loop",0
8726,", care and content labels, , , , , location",0
8727,", address label, , , , , lining left side seam",0
8728,", content label, , , , , lining left side seam",0
8729,", washing label, , , , , lining left side seam",0
8730,",  #5 metal zipper  (special herringbone tape), , , , , center front",0
8731,",  #5 metal zipper  (special herringbone tape), , , , , chest pocket vertical",0
8732,",  #5 metal zipper  (special herringbone tape), , , , , hand pockets vertical",0
8733,", ""l1-2018-trim-017
l1 zipper pull. graphic debossed 1mm 3.2 cm x 0.92 cm, , , , , center front",0
8734,", 11nt-045 / self fabric pull, , , , , chest pocket vertical",0
8735,", 11nt-045 / self fabric pull, , , , , hand pockets vertical",0
8736,", branded trims, , , , , location",0
8737,", l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm, , , , , front right hem",0
8738,", l1-2018-trim-004
brown faux leather hem wrap / artwork debossed 1mm 5.7 cm x 2.87 cm, , , , , left hand pocket",0
8739,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
8740,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
8741,", trims, , , , , location",0
8742,", 15mm metal snap , , , , , sleeve hem (cab is hidden)",0
8743,", 15mm metal snap , , , , , hand pocket flaps (hidden)",0
8744,", 15mm metal snap , , , , , powder skirt - front closure",0
8745,", 15mm metal snap , , , , , snap away powder skirt - lining facing ",0
8746,", 15mm metal snap , , , , , powder skirt - jacket to pant connection",0
8747,", 12mm plastic snap, , , , , snap faux fur to hood",0
8748,", metal eyelets 11mm , , , , , hood cord exit front",0
8749,", metal eyelets 11mm , , , , , waist adjust",0
8750,", metal drawcord tip, , , , , front hood drawcord ends ",0
8751,", metal drawcord tip, , , , , waist drawcord ends ",0
8752,", metal drawcord tip, , , , , hem drawcord ends ",0
8753,", keyclip, , , , , right hand pocket",0
8754,", cord lock, , , , , hood cord exit",0
8755,", cord lock, , , , , waist adjust drawcords",0
8756,", notions, , , , , location",0
8757,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
8758,", grosgrain: 3/4"" wide  (fold in 1/2, 1/2"" finished tab length), , , , , lining pocket",0
8759,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
8760,", grosgrain , , , , , back hem",0
8761,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
8762,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
8763,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
8764,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
8765,", elastine, , , , , lining cable guide",0
8766,", 8mm round drawcord, , , , , hood",0
8767,", 8mm round drawcord, , , , , waist",0
8768,", 8mm round drawcord, , , , , hem",0
8769,", velcro, , , , , location",0
8770,",  1/2"" x 5 1/2"" (1/2"" shorter that pocket length, wmns pocket is 6"") velcro with rounded corners, , , , , lining pocket",0
8771,", 1/2 x 1 1/2"", , , , , inner facing of hood where fur facing is attached -  hook on top, loop on bottom",0
8772,", 1/2 x 1 1/2"", , , , , shell facing of removable hood  piece - loop on top hook on bottom",0
8773,", thread, , , , , supplier/ ref number",0
8774,", seams, , , , , 1930/2/1 0:00",0
8775,", topstitch, , , , , heavy weight topstitch",0
8776,", bartacks, , , , , 100/2",0
8777,", labels , , , , , location",0
8778,", 10k/10k critically seam sealed, , , , , center back below neck seam",0
8779,", size label (sample size s), , , , , center back below main label",0
8780,", hang tags, , , , , location",0
8781,", womens jacket hang tag, , , , , left side hand pocket zipper",0
8782,", care and content labels, , , , , location",0
8783,", address label, , , , , lining left side seam",0
8784,", content label, , , , , lining left side seam",0
8785,", washing label, , , , , lining left side seam",0
8786,", cotton touch, , , , , a",1
8787,", broken twill, , , , , ",1
8788,", faux hood fur, , , , , hood",1
8789,", ribbing, , , , , sleeve cuff",1
8790,", insulation, , content, , , location ",1
8791,", polyfill insulation , , 100% polyester, , , all over",1
8792,", seam tape, , content, , , location ",1
8793,", seam tape, , , , , critically seam taped",1
8794,", lining, , content, , , location ",1
8795,", printed satin, , 100% polyester, , , hood",1
8796,", printed satin, , 100% polyester, , , main body",1
8797,", solid satin, , 100% polyester, , , hood",1
8798,", solid satin, , 100% polyester, , , main body",1
8799,", faux fur, , 100% polyester, , , center back panel",1
8800,", solid 210t , , 100% nylon, , , sleeves",1
8801,", solid 210t , , 100% nylon, , , secondary pocket bags",1
8802,", solid coated 210t, , 100% nylon, , , lower body & powder skirt",1
8803,", brushed tricot, , 100% polyester, , , hand pocket bags",1
8804,", brushed tricot, , 100% polyester, , , chin guard",1
8805,", calvary stretch twill, , 100% polyester, , , a",1
8806,", leather, , , , , back right belt loop",1
8807,", insulation, , content, , , location ",1
8808,", non insulated, , , , , ",1
8809,", seam tape, , content, , , location ",1
8810,", seam tape, , , , , critically taped",1
8811,", lining, , content, , , location ",1
8812,", regular mesh, , 100% polyester, , , main body",1
8813,", solid 210t , , 100% nylon, , , secondary pocket bags",1
8814,", solid coated 210t, , 100% nylon, , , lower leg & gaiter",1
8815,", brushed tricot, , 100% polyester, , , waistband, fly, hand pocket bags",1
8816,", lower leg lining print (see pdf), , content, , , location ",1
8817,", on coated 210t, , , , , lower leg front and back",1
8818,", broken twill $3.70 10k/10k coat +80/10 dwr, , 100% poly, , , a",1
8819,", pa10004 $3.00 flat face 10k/10k coat + 80/10 dwr, , 100% poly, , , a",1
8820,", pa10004 $3.00 flat face 10k/10k coat + 80/10 dwr, , 100% poly, , , b",1
8821,", item, , content, , , insulation",1
8822,", , , , , , 40g ""cs"" polyfill all over",1
8823,", item, , content, , , seam tape",1
8824,", width...seam tape, , , , , critically taped",1
8825,", item, , content, , , lining",1
8826,", solid nylon 210t, , , , , hood,  sleeves, chest and top entry pocket bag, front panels",1
8827,", solid 210t with eagle panel print, , , , , black panel",1
8828,", waffle fleece, , , , , front and back panels",1
8829,", solid coated 210t, , , , , lower body & powder skirt ",1
8830,", brushed tricot, , , , , chin & side entry pocket bags",1
8831,", a-101 regular mesh, , , , , underam vents",1
8832,", a 101 regular mesh power stretch mesh, , , , , goggle pocket",1
8833,", stretch lycra, , , , , sleeve gaiter",1
8834,", new stretch twill 10k/10k laminate c6 dwr, $4.28, , 100% polyester, , , all shell is same fabric",1
8835,", item, , content, , , insulation",1
8836,", , , , , , non insulated",1
8837,", item, , content, , , seam tape",1
8838,", width...seam tape, , , , , fully taped",1
8839,", item, , content, , , lining",1
8840,", solid 210t, , 100% nylon, , , bib & hand pocket lining",1
8841,", small hole mesh, , 100% poly, , , legs",1
8842,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
8843,", 120g brushed tricot, , 100% poly, , , waistband ",1
8844,", n6 nylon ottoman 2l, 20k/20k  $5.15, , 100% nylon ottoman, , , all shell is same fabric",1
8845,", item, , content, , , insulation",1
8846,", , , , , , shell",1
8847,", item, , content, , , seam tape",1
8848,", width...seam tape, , , , , fully taped",1
8849,", item, , content, , , bonding film",1
8850,", glue film, , , , , fly, hand pocket openings, wp zipper windown and zipper garages, beltloops, back pocket flap, hem welts",1
8851,", item, , content, , , lining",1
8852,", solid 210t, , 100% nylon, , , main body",1
8853,", reversed 120g brushed tricot, , 100% poly, , , seat",1
8854,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
8855,", 120g brushed tricot, , 100% poly, , , waistband & fly",1
8856,", 120g brushed tricot, , 100% poly, , , hand pocket lining",1
8857,", mesh, , 100% poly, , , ""balls out"" venting",1
8858,",  #5 vislon, , , , , center front",0
8859,",  #5 metal zipper, , , , , chest pocket horizontal",0
8860,",  #5 coil zipper, , , , , hand pockets vertical",0
8861,",  #5 coil zipper, , , , , lining pocket vertical",0
8862,", l1-2018-trim-017
l1 zipper pull, , , , , center front",0
8863,", l1-2018-trim-018
non branded zipper pull. faux leather, , , , , chest pocket (1) hand pocket (2)",0
8864,",  11nt-045 / self fabric pull , , , , , hand pockets vertical",0
8865,", branded trims, , , , , location",0
8866,", l1-2018-trim-009
freedom snap, , , , , upper chin (1) hem (1)",0
8867,", l1-2018-trim-009
freedom snap, , , , , lower chin (1), center front",0
8868,", l1-2018-trim-003
faux leather patch, , , , , front right hem",0
